order_bn,text,label_confirm
6.56e+17,发邮政快递,0
6.56e+17,不要清单,1
6.56e+17,发货前请检查质量哦，别发错颜色和尺码了，,1
6.56e+17,不放吊牌，清单，二维码,1
6.56e+17,发货前请检查一下 确保无误 小朋友生日 送别人的礼物,1
5.6e+17,亲，发顺丰或圆通，谢谢！！,0
6.56e+17,请确保无质量问题，尽快发货。,1
6.56e+17,优先发中通,0
6.56e+17,注意颜色和尺码,1
6.56e+17,请尽快发货。,1
5.6e+17,不放购物清单。,1
6.56e+17,检查一下商品质量,1
6.56e+17,衣物不要有污渍瑕疵！,1
5.6e+17,不放购物清单，及时发货。,1
5.66e+17,邮政 申通 韵达 优先,0
6.56e+17,请发货前认真检查商品质量，不要发错，注意包装，谢谢,1
6.56e+17,Lucia,0
6.56e+17,质量保证,1
6.56e+17,亲，不要放发票，二维码，价格单，出库单和返现一切有关价格的东西哦！谢谢,1
6.56e+17,申通快递谢谢！其它拒收,0
6.56e+17,请尽快发货，谢谢！,1
6.56e+17,请妥善包裹发货谢谢,1
5.66e+17,中通,0
6.56e+17,发货给力！,1
6.56e+17,请送货上门，谢谢！,1
5.66e+17,不放单据,0
6.56e+17,男款 蓝色拼接 男款L-180/100A,0
6.56e+17,您好！请您在发货前务必检查宝贝完好无损。谢谢！,1
6.56e+17,请务必检查好了再发货?Thank,1
6.56e+17,韵达优先,0
6.56e+17,黑灰色、新品、谢谢,0
6.56e+17,新款灰色 L号,0
5.6e+17,别发申通和百世快递，学校不接收这两个快递，谢谢,0
5.66e+17,发中通或者邮政,0
6.56e+17,尽快发货,1
6.56e+17,亲麻烦帮我发邮政快递哈,0
6.56e+17,保证质量。,1
6.56e+17,发货请检查下，不要店面的试穿鞋，送人的，谢谢,1
6.56e+17,请尽快发货，发过前检查东西质量，不要发瑕疵品，谢谢！,1
5.6e+17,请把我购买产品的型号和明细列在电子发票中，谢谢,1
6.56e+17,快递快点,1
6.56e+17,请发中通快递，谢谢,0
5.66e+17,尽快发,1
5.6e+17,llv@chp.vc,0
5.65e+17,圆通韵达百世中通申通六选一,0
6.56e+17,快递到货需要电话联系收货谢谢。,1
6.56e+17,可以的话请寄中通！万分感谢！,0
5.6e+17,麻烦发一件青色一件粉色,0
6.56e+17,麻烦商家尽快发货谢谢！,1
6.56e+17,"企 业 名 称： 佰铖（厦门）供应链管理有限公司
 纳税人识别号： 91350200MA2Y3KJDXH
 住所、电话： 中国(福建)自由贸易试验区厦门片区象屿路97号厦门国际航运中心D栋8层03单元A之七 0592-2288729
 开户行及账号：中国工商银行股份有限公司厦门思明支行4100020709224997339",1
6.56e+17,请不要放价格单,1
5.66e+17,麻烦别发错，谢谢。,1
6.56e+17,检查质量！,1
6.56e+17,尽快发货,1
6.56e+17,帮我发申通！谢谢！,0
5.65e+17,发邮政发邮政发邮政谢谢,0
5.6e+17,传递动能量,1
5.66e+17,发顺丰快递,0
6.56e+17,麻烦开收据谢谢?,1
6.56e+17,5号球,1
6.56e+17,请挑选最新日期，谢谢,1
6.56e+17,不要发安能物流，不要留价格单，不要任何凭证，收货自动好评！请勿关闭订单，稍后付款！,1
5.6e+17,就这个颜色别发错了,1
5.66e+17,请包装结实点，挑选下发货啊谢谢,1
6.56e+17,要用顺丰快递，不然收不到的,0
6.56e+17,发邮政,0
6.56e+17,检查好商品尽快发货,1
6.56e+17,如果可以，请和我买的另一个订单一起发货,1
6.56e+17,兩件帽子包紥成一包運送,1
5.66e+17,顺丰邮寄，谢谢,0
6.56e+17,请检查好线头，谢谢,1
6.56e+17,请保证质量哦,1
6.56e+17,可不可以积会员分？手机号15757551215,0
6.56e+17,不放价格清单,1
6.56e+17,请检查质量后尽快发货，谢谢。,1
6.56e+17,单位名称：国网河北省电力有限公司鸡泽县供电分公司工会委员会，受票方类型：行政事业单位及其他，组织机构代码（税号）：81130431320182368E，地址电话：鸡泽县人民路东头共好家园03107512168，开户行及账号：农行鸡泽县支行：50170001040001226,1
6.56e+17,要全新的，请尽快发货，谢谢！,1
5.66e+17,大类发票,1
5.75e+17,EMS,0
6.56e+17,可放妈妈驿站,0
6.56e+17,顺丰到付,0
6.56e+17,不发圆通,0
6.56e+17,请尽快发货谢谢,1
6.56e+17,不要用申通,0
5.66e+17,第一次买这个多，请老板挑好的，包装仔细，祝老板生意兴隆！,1
5.6e+17,韵达快递,0
6.56e+17,请尽量发顺丰或者邮政,0
6.56e+17,不要放价格清单,1
6.56e+17,不要发中通！！！,0
6.56e+17,尽快发货，尺码不合适可以退换,1
6.56e+17,010-4624-5496共4,0
6.56e+17,尽量不发申通快递,0
5.6e+17,直接放门口，不要放格子丰巢,0
6.56e+17,尽快发货，可否发顺丰？急用,0
6.56e+17,不要清单和发票 有问题联系13362921207,1
6.56e+17,请注意检查后发货谢谢啦,1
5.66e+17,中通！谢谢,0
5.66e+17,快点发货亲,1
5.66e+17,请尽快发货,1
6.56e+17,请开好发票，发货时请通知下我，我很急,1
6.56e+17,麻烦老板发货时检查一下，挑个好的。谢谢,1
6.56e+17,亲 今天速度发货哦，包装严实些，宝贝好物流快的话，全部五分好评哦！,1
6.56e+17,马上发货,1
6.56e+17,请保证质量，尽快发货，谢谢！,1
6.56e+17,请免邮。谢谢,1
6.56e+17,有韵达发韵达谢谢,0
6.56e+17,需开发票（平安杨一鸣会议）,1
6.56e+17,请开发票,1
6.56e+17,发货前请检查好质量，谢谢,1
5.6e+17,请确保质量,1
6.56e+17,正品保证 包装完好,1
6.56e+17,最好发韵达中通快递,0
6.56e+17,请检查好质量，谢谢,1
6.57e+17,蓝色和黑色各一卷,0
6.56e+17,请包装好，今天快递,1
6.56e+17,请亲查看完货物再发，谢谢,1
6.57e+17,保证质量，尽快发货，谢谢,1
6.57e+17,前灯尾灯,0
6.57e+17,请帮忙包好一点，谢谢，祝生意兴隆！,1
5.66e+17,晚上7点之后送快递,1
6.57e+17,左眼200度 右眼300度 谢谢！,0
6.57e+17,发顺丰,0
6.57e+17,麻烦包装细致点，尽快发货，谢谢,1
6.57e+17,祝甜梦练瑜伽身体不再倔犟,1
1690473458038761939,尽快发货急急急急急急急急急急急急急急急,1
1689100164384384954,仔细检查质量再发货,1
1690826655922547622,拒收百世快递。,0
1690485590171634755,可以换成两个黑色吗？,0
1267971780050663795,应该符合199元包邮的标准，等收到货之后我再申请退邮费。,1
1267974192432801399,区域零售-蜂鸟,1
1690878927005990934,保证质量，尽快发货，不要把包装打开非全新的发我,1
1689168204420465922,中通快递谢谢,0
1690256989922878860,尽快发货，谢谢,1
1690566698063667715,发货前请检查一下商品质量后发出，以免造成双方不必要的麻烦，谢谢合作,1
1690921263085270501,不要发中通快递,0
1690567598903360632,区域零售-蜂鸟,1
1690927779374952243,麻烦今天内发货，清明要用，谢谢！,1
1268996379229733798,区域零售-蜂鸟,1
1690294609218366739,全新，不要其他买家退换的！运输放挤压碰撞损伤，谢谢！,1
1690292377874901417,务必仔细检查商品避免退换货！,1
1690588694276782421,两蓝换成两黑,0
1690602806965348172,保证正品，保证正品,1
1268779874223713490,请尽快发货,1
1690338817720602630,注意质量，不要有问题,1
1690344289298027152,42码的脚,0
1690681970410142952,区域零售-蜂鸟,1
1691040711988371079,区域零售-蜂鸟,1
1690697774666604385,发中通 谢谢,0
1268791322825690889,尽快发货孩子急用,1
1690711958670671664,检查质量要新鲜的,1
1690431769993201068,不要发申通,0
1691074191510489502,包装完好无破损，尽快发货！,1
1691084163956395379,区域零售-蜂鸟,1
1690454341822977502,备用号15911160669,0
1690743422457648233,快，急用,1
1689384240125057324,请尽快发货,1
1689383772142100437,区域零售-蜂鸟,1
1690501465037061504,请发邮政，只能收到邮政,0
1690500169406503446,42-43码数,0
1690451209712659432,运费可退,1
cn1772399027,顾客要求航空件 接受多出来的运费 。,0
1690447898619377136,不要圆通快递,0
1689428772137497919,一定要保证正品，特别质量货号要检查好，包装包好谢谢,1
1690513705273586105,请修改订单的邮费,1
1689443244681863128,保证产品质量安全谢谢,1
1689450372181474840,麻烦快速发货,1
1268805938300285393,可退运费 加索尔04-01 09:13,1
cn1772399027,顾客要求航空件 接受多出来的运费 。,0
1689464196363500239,不要放好评卡和货价单，谢谢,1
1689464232249048073,发货前请检查质量,1
cn1772399027,顾客要求航空件 接受多出来的运费 。,0
1691194107944403179,顺丰,0
1691206815007656983,迪卡侬,1
1690578721030437881,请检查好质量尽快发货谢谢?,1
1690472198356466635,退运费 周格灵04-01 09:35,1
1690858046965406032,谢谢,1
1689504552978999315,出仓求严格检验质量，绝对保证正品以及品质与产品和产品包装整洁完整。谢谢,1
1689502680237271870,可退运费 加索尔04-01 09:42,1
1690588369923405362,退15元差价,1
1689523272172388861,要考试，加急！！！麻烦帮忙快点发货，谢谢你们了,1
1689520680881104016,放丰巢或家门口,0
1688772024535065226,退运费5 卢小娣 4.1,1
1690380397321576568,运费可退,1
1690380397321576568,运费可退,1
1690380397321576568,运费可退,1
1689529500774597750,请不要放价格单,1
1689542496018597750,请不要放价格单,1
1690909094063597750,请不要放价格单,1
1689443750540166412,退运费17 王旭 3-31,1
1690923962500713564,麻烦发邮政~,0
1689577524143619132,麻烦尽量寄顺丰或ems，其他的收不到，谢谢,0
1689374448192566733,收货退运费贾韩04-01 09:57,1
1268033664999572993,请不要放价格单,1
1268871169363572993,请不要放价格单,1
1268870377842572993,请不要放价格单,1
1268034744930572993,请不要放价格单,1
1268871061844572993,请不要放价格单,1
1268871421882572993,请不要放价格单,1
1269052683922572993,请不要放价格单,1
1268872357565572993,请不要放价格单,1
1269055671364572993,请不要放价格单,1
1268874949539572993,请不要放价格单,1
1691352651502714811,不要清单，有事WW,1
1269056643490572993,请不要放价格单,1
1268038092897572993,请不要放价格单,1
1691350455764254205,可退5元 万杜4-1,1
1269060963073349287,快递到货电话联系 及时发取件码,1
1691029190570590413,退运费 谢春燕 4-1,1
1691011766986180057,可退运费 加索尔04-01 10:35,1
1268041908785572993,请不要放价格单,1
1268042412882572993,请不要放价格单,1
1268835710084871891,退运费 谢春燕 4-1,1
1268043060853572993,请不要放价格单,1
1268881897059572993,请不要放价格单,1
1268881861488572993,请不要放价格单,1
1269063087543572993,请不要放价格单,1
1268882149818572993,请不要放价格单,1
1268883409712572993,请不要放价格单,1
1268882941898457093,不要发韵达快递,0
1691075666617281160,需要增值税专票，谢谢,0
1691426451920455619,白色s码,0
cn1773022230,门店来电要求明天送到，无支付状态无法确认仓库分派，到南昌无论如何明天到不了，已告知,0
1689717816702349512,希望周五可以到谢谢谢谢谢谢！,1
1691102306004064301,不要发中通，因为中通这边不送货，发中通直接退货不签收！！！！,0
1691102306004064301,不要发中通，因为中通这边不送货，发中通直接退货不签收！！！！,0
1269070899405605890,请保证质量尽快发货谢谢,1
1689773256721786744,中通圆通,0
cn1771691208,2413495*1 miss,0
1691503779739772409,注意型号大小！,1
1689798060151655084,速度发货好评！质量保证哦！,1
1268854754042731193,背心三件套两件XXL码，一件L码,0
1691187122274426105,检查好发货,1
1690911217425772409,注意型号大小！,1
cn1771691208,电话未接已短信,0
cn1771217975,补货短信 4-1,1
cn1771371431,补货短信 4-1,1
cn1771439947,补货短信 4-1,1
cn1771439447,补货短信 4-1,1
cn1771398757,补货短信 4-1,1
1689798312777449805,38元运费可退 Claire 4-1,1
1689861817155603845,运费21可退 Claire 4-1,1
1689861817155603845,运费21可退 Claire 4-1,1
1690212854770139307,退运费9 卢小娣 4.1,1
cn1770581647,补货短信4-1,1
1691615271658371302,麻烦包好，尽快发货！不要放速递易！,0
cn1771796542,1780502*1 miss,0
1691626683175909009,白灰深蓝各一件,0
1691626683175909009,白灰深蓝各一件,0
cn1771933717,4265913 *1miss,0
cn1770969476,补货短信 4-1,1
cn1761702197,补货短信 4-1,1
cn1771778636,补货短信4-1,1
1691297462838424364,M CD码，酒红，粉色，两件，,0
1268078700039362794,请发最适合，快的快递谢谢！,1
1689964488505732658,请一定查清楚质量问题再发货，谢谢！,1
1691698503697302838,请卖家今天发货。,1
cn1771796542,已联系 发货号余单撤销 先登记,0
1689058659005182382,请发中通，谢谢！,0
1689985764408434621,收货退运费贾韩04-01 11:59,1
1691108317664896913,男裤,1
cn1771933717,电话未接已短信,0
1691747283667921930,运费可退 晓平04-01 12:11,1
1691126641430597750,请不要放价格单,1
cn1771691208,待发货后余单撤销,0
202104011210005697,cn1741032414,0
202104011210005697,cn1741032414,0
202104011210009725,cn1549698248,0
202104011210009725,cn1549698248,0
1691160985137541603,急，如果可以麻烦快点发货，谢谢,0
1268096196203572993,请不要放价格单,1
1268097132488572993,请不要放价格单,1
1268893094626572993,请不要放价格单,1
1269117915607572993,请不要放价格单,1
cn1771778636,顾客同意余单撤销,1
1268097276858572993,请不要放价格单,1
202103312010000810,重复补发,1
cn1771778636,待发出后余单撤销,1
1691174773657144871,区域零售-蜂鸟,1
1691184349272571277,请发中通、申通、EMS,0
1691482502616747045,质量要没问题就好。,1
1690112988969553787,新款 和图片的一样,1
1691504462605955456,3白1黑,0
1690145856458830850,请今天发货，急用,1
1691846643393891211,运费可退 柴楚涵 04-01 12:44,1
1690152624254536858,速度发货谢谢亲！,1
1690151904378864168,发货前请仔细检查一下确保没有瑕疵且是全新在发货，以免造成不必要的退换货,1
1268108076050717894,希望亲仔细检查包装好，谢谢,1
1691533298991250353,不要发韵达,0
1691249473470762525,麻烦尽量发顺丰快递，谢谢,0
202104011210000398,1267969801217852989,1
202104011210004090,1668461367864740854,1
202104011210005359,1683736885539842857,1
202104011210006125,1269087603688757699,1
202104011210004290,1363644542078823778,1
202104011210006680,1661245489884601683,1
202104011210000500,顺丰寄付1680738590647901366,0
202104011210007249,935344034612443745,1
202104011210001068,1267309094015478194,1
202104011210001685,1667628075608523254,1
202104011210002705,顺丰寄付1260373659105932799,0
202104011210009531,1265847495387832993,1
202104011210006819,顺丰寄付1687772450446148420,0
202104011210005563,1210212111005603859,1
202104011210009853,顺丰寄付1669356864327476233,0
202104011210007682,顺丰寄付1682791093386588209,0
202104011210006051,1680879422414588551,1
202104011310007023,1676608563095308555,1
202104011310006555,顺丰寄付1680980148155909004,0
202104011210000398,1267969801217852989,1
202104011210004090,1668461367864740854,1
202104011210005359,1683736885539842857,1
202104011210006125,1269087603688757699,1
202104011210004290,1363644542078823778,1
202104011210006680,1661245489884601683,1
202104011210000500,顺丰寄付1680738590647901366,0
202104011210007249,935344034612443745,1
202104011210001068,1267309094015478194,1
202104011210001685,1667628075608523254,1
202104011210002705,顺丰寄付1260373659105932799,0
202104011210009531,1265847495387832993,1
202104011210006819,顺丰寄付1687772450446148420,0
202104011210005563,1210212111005603859,1
1691279821704174360,快递顺丰，不要申通,0
202104011210009853,顺丰寄付1669356864327476233,0
202104011210007682,顺丰寄付1682791093386588209,0
202104011310003043,cn1763124477,0
202104011210006051,1680879422414588551,1
202104011310003043,cn1763124477,0
202104011310007023,1676608563095308555,1
202104011310006555,顺丰寄付1680980148155909004,0
1691579882333390781,检查质量,1
202104011310008362,cn1770048066,0
202104011310008362,cn1770048066,0
202104011310000060,cn1756213192,0
202104011310000060,cn1756213192,0
1691932431399751779,线径0.25毫米的，不要发错啊！,1
1691296453071652212,到货退运 4.1,1
1690245072477599447,速度加快希望明天到  后天不在家,1
1691325685284913713,退运费 梁瑜蓉04-01 13:33,1
1268112792887513296,质量问题 4/1,1
1690277184175700053,尽量发中通，ems或顺丰也行，麻烦了。,0
1678394701774911224,KW-HNC，891932，1许锴锴,1
1691386525277148984,要发票,1
1678394701774911224,KW-HNC，891932，1许锴锴,1
1691402077748411285,请不要发邮政，发中通快递。谢谢,0
1691696918360479640,需要发票： 发票抬头：张家界古韵今风环境艺术工程有限公司 企业税号：91430800344719043F,1
202104011310004842,cn1770117457,0
202104011310004842,cn1770117457,0
1691706098158121060,区域零售-蜂鸟,1
202104011310009045,cn1769663920,0
202104011310009045,cn1769663920,0
1677102013040713556,KW-HQC，2498913，1周格灵,1
1676540557300902953,"KW-YJC,4006665*1许雅雅",1
1690345260993089528,请检查好质量尽快发货谢谢,1
1690347096998582468,发中通快递！,0
1692063831955775349,可否发顺丰 可以到付,0
1691725250236728233,7元运费 可退 柴楚涵 04-01 14:05,1
1691438617922723059,收货信息：YJD065014,0
1691450569962975040,不要百世 谢谢,0
1690360992992892535,8 庄敏4-1,1
1690370568236894344,不要放好评卡和发货单！谢谢,1
1268613122589167197,运费可退   晓平04-01 14:04,1
1268134896718682097,8 庄敏4-1,1
1691758622962597750,请不要放价格单,1
1268936150165334698,请就近快递发货！急着穿，谢谢,1
1691773310088552724,发货请检查避免瑕疵谢谢。,1
1691774138210530784,随机发的 要白色 谢谢?,1
1692103071591997724,到货退36元（包含运费） 4/1,1
1692107931823695664,7庄敏4-1,1
1691778710637174868,尽量发老款,1
202103291810001598,顺丰寄付1241276761436245928,0
202103291810001598,顺丰寄付1241276761436245928,0
1691790734726828639,尽快发货吧,1
1691512921980551372,为了避免不必要的麻烦，发货前请检查，谢谢,1
1268143860063572993,请不要放价格单,1
1268942738554572993,请不要放价格单,1
202104011410001616,cn1769000417,0
202104011410001616,cn1769000417,0
1268942774734572993,请不要放价格单,1
1691620850521642479,运费可退 柴楚涵 04-01 14:15,1
1268943206521572993,请不要放价格单,1
1269166191250572993,请不要放价格单,1
1268942378998572993,请不要放价格单,1
1268984497937572993,请不要放价格单,1
1269165579844572993,请不要放价格单,1
1268943566678572993,请不要放价格单,1
1268944574619572993,请不要放价格单,1
1268146416045572993,请不要放价格单,1
1269167631273572993,请不要放价格单,1
1269167595278572993,请不要放价格单,1
1691832098772801874,请检查好质量,1
1268987305138572993,请不要放价格单,1
1268946482158572993,请不要放价格单,1
1690664726547115878,麻烦去运费包邮的,1
1690664726547115878,退运费14元 佳佳04-01 14:50,1
1690410240755610123,尽快发货,1
1269169287575706196,亲，帮我发邮政快递谢谢玫瑰?,0
1269168927982069698,请务必今天发货,1
1692177051772863359,尽快发货谢谢,1
1692177051775863359,尽快发货谢谢,1
1691568865394741331,麻烦确认商品全新，谢谢,1
1691570953414504219,请不要有异味拿新的谢谢,1
1692190803748783111,韵达，圆通，百世快递,0
1691579773380537133,请检查好质量尽快发货哈！,1
1692213231762806609,区域零售-蜂鸟,1
1268951846863674289,发货前检查下,1
1691888222454696670,8 庄敏4-1,1
1690516188575598508,尽快发货，款式最好一样,1
1691611489407173032,区域零售-蜂鸟,1
202104011510006421,1668428859929385375,1
202104011510006421,1668428859929385375,1
1691908274126650635,想要老款，谢谢,1
cn1772989319,1556291，发出后余单撤销退款,0
202104011510007071,1676371826253740161,1
202104011510007071,1676371826253740161,1
1268161860365303297,两双,1
202104011510008874,1666726956625776264,1
202104011510008874,1666726956625776264,1
1691633593305276162,顺丰,0
1692258951750421228,请安排就近发货感谢,1
1691930270615684927,区域零售-蜂鸟,1
202104011510003206,1677296701905577256,1
202104011510003206,1677296701905577256,1
202104011510008397,顺丰寄付1676774127212201346,0
202104011510001548,顺丰寄付1677346560534071502,0
202104011510007896,顺丰寄付1687940859483138965,0
202104011510008077,顺丰寄付1103152544048364454,0
202104011510007308,顺丰寄付963375488821472443,0
202104011510005663,1688032119529217438sf,1
202104011510000354,1663585383854612771,1
202104011510000297,1663024212881208754,1
202104011510005663,1688032119529217438sf,1
202104011510006289,1665215821237724801,1
202104011510005663,1688032119529217438sf,1
202104011510008207,1671229297152694338,1
202104011510004390,1671123744980156425,1
202104011510007432,1656075999558885015,1
202104011510003099,1668440847654177153,1
202104011510001115,1656075999558885015,1
202104011510003099,1668440847654177153,1
1692241815628379609,运费可退 晓平04-01 15:19,1
202104011510003616,1661785560251064437,1
202104011510007233,1665630433721715535,1
1268968802995572993,请不要放价格单,1
202104011510008262,1266447723598919698,1
1692254739191916417,退运费6元 梁瑜蓉4-1,1
202104011510008410,1669550257670739173,1
202104011510007841,1336363957636703955,1
1690548768021739467,手环要粉色，两个女宝，不然会打架。谢谢,1
202104011510003491,顺丰寄付1673909247841196243,0
202104011510008800,1656075999558885015,1
202104011510006733,1653584580553216608,1
202104011510001701,601847372809155902,1
202104011510002698,1673773707733805258,1
202104011510000240,1669584422078593583,1
202104011510006349,1668428859929385375,1
202104011510002344,顺丰寄付1667757313107684412,0
202104011510004560,1266211238596812293,1
202104011510009563,1668036602406328054,1
202104011510008751,1265824669633544795,1
202104011510002345,1662078819279103763,1
202104011510002797,顺丰寄付1685366499598558932,0
202104011510008299,顺丰寄付1227119196534109898,0
202104011510002329,1664985384379467227,1
202104011510007768,1668302102449414187,1
202104011510008219,1265837485445055797,1
202104011510004618,1652341645432994151,1
202104011510009301,1667938861976037786,1
202104011510008550,顺丰寄付1667223900804268818,0
202104011510000618,顺丰寄付1686022562023271613,0
1691953994143423844,到货退运,1
1690593804368170545,43码,0
1269017653260270585,区域零售-蜂鸟,1
202104011510008397,顺丰寄付1676774127212201346,0
202104011510001548,顺丰寄付1677346560534071502,0
202104011510007896,顺丰寄付1687940859483138965,0
202104011510008077,顺丰寄付1103152544048364454,0
202104011510007308,顺丰寄付963375488821472443,0
202104011510000354,1663585383854612771,1
202104011510000297,1663024212881208754,1
202104011510006289,1665215821237724801,1
202104011510008207,1671229297152694338,1
202104011510004390,1671123744980156425,1
202104011510008800,1656075999558885015,1
202104011510003616,1661785560251064437,1
202104011510007233,1665630433721715535,1
202104011510008262,1266447723598919698,1
202104011510008410,1669550257670739173,1
202104011510007841,1336363957636703955,1
202104011510003491,顺丰寄付1673909247841196243,0
202104011510006733,1653584580553216608,1
202104011510001701,601847372809155902,1
202104011510002698,1673773707733805258,1
202104011510000240,1669584422078593583,1
1690610904100731429,发货前检查一下质量噢。谢谢,1
202104011510006349,1668428859929385375,1
202104011510002344,顺丰寄付1667757313107684412,0
202104011510004560,1266211238596812293,1
202104011510009563,1668036602406328054,1
202104011510008751,1265824669633544795,1
202104011510002345,1662078819279103763,1
202104011510002797,顺丰寄付1685366499598558932,0
202104011510008299,顺丰寄付1227119196534109898,0
202104011510002329,1664985384379467227,1
202104011510007768,1668302102449414187,1
202104011510008219,1265837485445055797,1
202104011510004618,1652341645432994151,1
202104011510009301,1667938861976037786,1
202104011510008550,顺丰寄付1667223900804268818,0
202104011510000618,顺丰寄付1686022562023271613,0
1691701129114717672,6 庄敏4-1,1
1268190912185544996,检查好质量发货,1
1687461051951800563,KW-YJC，2181293，1方佳佳,1
1268197320083558197,请发货前检查商品质量！请勿发错货！,1
1690585560151373710,运费可退,1
cn1773588206,门店要加急发最快的，已告知改空运是到付，没有支付状态不能确定需不需要分仓，门店之后再次致电会协商,0
cn1773588206,门店要加急发最快的，已告知改空运是到付，没有支付状态不能确定需不需要分仓，门店之后再次致电会协商,0
1692039278546540001,发中通 圆通 韵达，拒收百世申通,0
1691755705034176869,出货前检查一下商品质量！谢谢,1
1690418810303909917,"KW-HQC,2698342*1许雅雅",1
1692391719163107071,4月2日去门店自提,1
1691766937386305715,运费可退,1
1691679565721468854,运费可退,1
1690261563534220944,"KW-HQC,2611959*1许雅雅",1
202104011610007477,cn1757577683,0
202104011610007477,cn1757577683,0
1692065126076207047,运费可退,1
1268914693784264089,"KW-HQC,2630527*1许雅雅",1
1690535737114534028,"KW-HQC,2359503*1许雅雅",1
1689869953338791380,"KW-HQC,2730869*1许雅雅",1
1689248377892565433,"KW-HQC,882048*1许雅雅",1
1691747065161384819,"发货前麻烦检品好，收件人写完整（包括数字和字母）。请不要发物流自提,或者到付!【拒收天天/全峰/快捷/国通！商品外包装盒/袋要求完好。48小时不能发货的，实物与网页图片不同的，没货的麻烦及时旺旺留言",0
1686158388156464464,KW-HQC，2934781，1方佳佳,1
1269229407516237392,快递请上楼,0
1686158388156464464,KW-HQC，2934781，1方佳佳,1
1688582629325107332,"KW-HQC,2836442*1许雅雅",1
1690328163695342649,"KW-HQC,2961272*1许雅雅",1
1692089102966345448,M－L码，藕紫M－L码，藕紫M－L码,0
1690716096734487128,区域零售-蜂鸟,1
1691805781522212705,请多关照亲?,1
1687097917485882308,KW-HQC，2135711，1方佳佳,1
1692102782854231463,及时发货，仔细检查质量！,1
1689300036573913408,"KW-HQC,2991146*3许雅雅",1
cn1773588206,门店要加急发最快的，已告知改空运是到付，没有支付状态不能确定需不需要分仓，门店之后再次致电会协商,0
1690018419479772904,"KW-HQC,2698547*1许雅雅",1
202103311810005668,1666752336577735273,1
cn1773588206,门店要加急发最快的，已告知改空运是到付，没有支付状态不能确定需不需要分仓，门店之后再次致电会协商,0
202103311810000309,1668428247584580253,1
1692123734691768100,请保证质量，尽快发货，谢谢,1
1690570478481964817,运费可退,1
1692229215849577760,退运费  周格灵04-01 15:18,1
1692466707971575734,运费可退,1
1690350372772031419,退运费 佳佳04-01 14:15,1
1692496695081089802,xl 请确认型号 谢谢,1
1269068521447618076,区域零售-蜂鸟,1
1691438617922723059,收货信息：YJD065014,0
cn1764898075,电联未接，已短信,0
1269037130249101386,与前面拍的泳裤一起发货，退运费,1
1269037130249101386,与前面拍的泳裤一起发货，退运费,1
1269037130249101386,与前面拍的泳裤一起发货，退运费,1
1691500863657597832,"湖北省,武汉市,汉阳区,晴川街道学苑路武汉船舶职业技术学院",1
1269080149485451286,选好发货谢谢！,1
1692208478647992325,加急发货  加急送货 谢谢,1
1692541479891870724,可退运费6元 万杜4-1,1
1269053870045451286,选好发货谢谢！,1
1692220862667449149,不要压坏，不要有划痕,1
cn1764898075,已电联顾客，待全部发货后余单撤销，先登记,0
1269073345014122482,可退运费8元 万杜4-1,1
1692198182111266055,可退运费 加索尔04-01 17:20,1
202104011710008874,1686341631576776711,1
202104011710008874,1686341631576776711,1
202104011710008874,1686341631576776711,1
202104011710008874,1686341631576776711,1
202104011710005594,1622543403484952682,1
202104011710005594,1622543403484952682,1
202104011710005594,1622543403484952682,1
202104011710004156,493793987297928390,1
202104011710004156,493793987297928390,1
202104011710004156,493793987297928390,1
202104011710001260,1263834877149440899,1
202104011710001260,1263834877149440899,1
202104011710001260,1263834877149440899,1
1691967493320442420,急件，急件，急件。,1
202104011710004801,1661224176487231062,1
202104011710004801,1661224176487231062,1
202104011710004801,1661224176487231062,1
1269068306185570992,区域零售-蜂鸟,1
202104011710007180,1674253620856741830,1
202104011710007180,1674253620856741830,1
202104011710007180,1674253620856741830,1
202104011710009006,1668492037919531402,1
202104011710009006,1668492037919531402,1
202104011710009006,1668492037919531402,1
1691979661703005803,不要发中通，不要发中通,0
cn1773835025,4-10，要收到，,0
cn1773835025,4-10，要收到，,0
1691986645439414661,正品，无破损，保证质量。,1
cn1773835025,最好4-6到,0
1269280455401883886,发申通快递,0
202104011710004959,1681785615282626100,1
202104011710004959,1681785615282626100,1
202104011710004959,1681785615282626100,1
202104011710001094,1633164555566660153,1
202104011710001094,1633164555566660153,1
202104011710001094,1633164555566660153,1
1269070826619121082,收货退运费贾韩04-01 17:55,1
202104011710002898,团购订单 顺丰寄付,0
1269294063411336184,麻烦发一下顺丰 其他快递拿不到 如果不是就不用发货了 谢谢,0
1269112117405804282,請三件貨品一同發貨,1
1269297159344572993,请不要放价格单,1
1269081698889572993,请不要放价格单,1
1269117985096572993,请不要放价格单,1
1690941852968695755,请店家确保产品质量，完好无损,1
1269302271101572993,请不要放价格单,1
1269084974664572993,请不要放价格单,1
1268287464104572993,请不要放价格单,1
1269085190935572993,请不要放价格单,1
1690936056690885453,包邮  杨莹 04-01 18:07,1
1269310767046636994,请检查无误后尽快发货,1
1692365330989856414,区域零售-蜂鸟,1
1269134365057984879,区域零售-蜂鸟,1
1690972092104338127,运费可退   晓平04-01 18:18,1
1692394310262955014,送到家，不要放菜鸟驿站,0
1691027676575757249,请发图片上的款,1
1692111817930245558,请发质量完好无损的 包装好谢谢,1
1692746607750927533,拜托寄农村，发EMS，谢谢,0
